abbreviation,original_reference,,bibtex_reference                                                                                                                                                                                                                                                                                                                       
"Aikio 2000,""Aikio, A. (2000). Suomen kauka. Virittäjä, 104(4), (pp. 612-614). Helsinki: Kotikielen Seura."",,Aikio2000                                                                                                                                                                                                                                                   "
"Aikio 2002,""Aikio, A. (2002). New and old Samoyed etymologies Part 2. (pp. 9-55). Finnisch-ugrische Forschungen 59 : Zeitschrift für finnisch-ugrische Sprach- und Volkskunde. Helsinki."",,Aikio2002                                                                                                                                                                    "
"Aikio 2006,""Aikio, A. (2006). On Germanic-Saami contacts and Saami prehistory. Suomalais-ugrilaisen seuran aikakauskirja, 2006(91), (pp. 9-55). Helsinki: Suomalais-Ugrilainen Seura."",,Aikio2006                                                                                                                                                                       "
"Aikio 2007,""Aikio, A. (2007). Etymological Nativization of Loanwords: a Case Study of Saami and Finnish. In I. Toivonen & D. Nelson (Eds.), Saami linguistics (pp. 17–52). Amsterdam & Philadelphia: John Benjamins"",,Aikio2007                                                                                                                                         "
"Aikio 2009,""Aikio, A. (2009). The Saami Loanwords in Finnish and Karelian. Doctoral dissertation. University of Oulu, Faculty of Humanities."",,Aikio2009                                                                                                                                                                                                                "
"Aikio 2015,""Aikio, Ante (2015). Studies in Uralic ­Etymology IV: Ob-Ugric Etymologies. Linguistica Uralica. 51. Estonian Academy of Sciences."",,Aikio2015                                                                                                                                                                                                               "
"Alatyrev 1988,""Alatyrev, V. (1988). Étimologičeskij slovar’ udmurtskogo jazyka. 778 slovarnyh statej / Bukvy A, B. Naučno-issledovatel’skij institut pri Sovete Ministrov Udmurtskoj ASSR."",,Alatyrev1988                                                                                                                                                            "
"Álgu DB,""The Álgu database. Sámegielaid etymologaš diehtovuođđu = The Etymological Database of the Saami Languages [online database]. - Helsinki : Research Institute for the Languages of Finland, November 2006 – [date of reference 12 Dec 2019]. Updated continuously. Available at: http://kaino.kotus.fi/algu/"",,ÁlguDB                                           "
"Bentlin 2008,""Bentlin, M. (2008). Niederdeutsch-finnische Sprachkontakte : der lexikalische Einfluß des Niederdeutschen auf die finnische Sprache während des Mittelalters und der frühen Neuzeit . Suomalais-ugrilainen seura."",,Bentlin2008                                                                                                                          "
"Bereczki 2013,""Bereczki, G., Agyagási, K. & Winkler, E. (2013). Etymologisches Wörterbuch des Tscheremissischen (Mari): Der einheimische Wortschatz. Wiesbaden: Harrassowitz Verlag."",,Bereczki2013                                                                                                                                                                     "
"Butylov 2007,""Butylov, N. V. (2007). Tjurkskie zaimstvovanija v mordovskich jazykach. Saransk."",,Butylov2007                                                                                                                                                                                                                                                            "
"Csúcs 1990,""Csúcs, S. (1990). Die tatarischen Lehnwörter des Wotjakischen. Budapest: Akadémiai Kiadó."",,Csúcs1990                                                                                                                                                                                                                                                   "
"Csúcs 2005,""Csúcs, S. (2005). Die Rekonstruktion der permischen Grundsprache. Budapest: Akadémiai Kiadó."",,Csúcs2005                                                                                                                                                                                                                                                    "
"Cygnakin & Mosin 2015,""Cygankin, D. V. & Mosin, M. V. М. (2015). Erzjan' kelen' nur'kine etimologičeskoj slovar'. Saransk: Mordovskoj knižnoj izd-vas."",,Cygnakin&Mosin2015                                                                                                                                                                                             "
"DEWOS,""Steinitz, W. (1966). Dialektologischesund Etymologisches Wörterbuch der ostjakischen Sprache. Berlin: Akademie-Verlag."",,DEWOS                                                                                                                                                                                                                                   "
"EES,""Metsmägi, I., Sedrik, M., & Soosaar, S. (2012). Eesti etümoloogia-sõnaraamat [Estonian etymological dictionary]. Tallinn: Eesti Keele Sihtasutus."",,EES                                                                                                                                                                                                            "
EVE,Suomen vanhimman sanaston etymologinen verkkosanakirja. Partially vailable at https://blogs.helsinki.fi/etymologinenverkkosanakirja. Accessed 1.11.2020,,EVE                                                                                                                                                                                                        
"Futaky 1975,""Futaky, I. (1975). Tungusische Lehnwörter des Ostjakischen. Wiesbaden: Harrassowitz."",,Futaky1975                                                                                                                                                                                                                                                          "
"Grünthal 2012,""Grünthal, R. (2012). Baltic loanwords in Mordvin. In Grünthal, R. & Kallio, P. (eds) A Linguistic Map of Prehistoric Northern Europe. Helsinki: Suomalais-Ugrilainen Seura, s. 297-343 47.(Mémoires de la Société Finno-Ougrienne)."",,Grünthal2012                                                                                                       "
"Hausenberg 1985,""Hausenberg, A-R. (1985). Die ostseefinnisch-permischen Kontaktwörter in Zeit und Raum. Tallinn: Akad. d. Wiss. d. Estnischen SSR."",,Hausenberg1985                                                                                                                                                                                                     "
"Heikkilä 2011,""Heikkilä, M. (2011). Huomioita kantasaamen ajoittamisesta ja paikantamisesta sekä germaanisia etymologioita saamelais-suomalaisille sanoille. Virittäjä, 115(1), 68."",,Heikkilä2011                                                                                                                                                                      "
"Helimski 1996,""Helimski, E. (1996). Protolappisch und Samojedisch: die vorgeschlagenen Wortgleichungen im Lichte der heutigen etymologischen Forschung - StUrU 26 pp. 51-69"",,Helimski1996                                                                                                                                                                              "
"Holopainen 2018,""Holopainen, S, (2018). Indo-Iranian loans confined to Saami? In: Sampsa Holopainen & Janne Saarikivi (eds.) Peri orthotētos etymōn. Uusiutuva uralilainen etymologia. Uralica Helsingiensia 11. Suomalas-Ugrilainen Seura, Helsinki."",,Holopainen2018                                                                                                  "
"Holopainen 2019,""Holopainen, S. (2019). Indo-Iranian borrowings in Uralic: A critical overview of sound substitutions and distribution criterion. Helsinki: University of Helsinki."",,Holopainen2019                                                                                                                                                                    "
"Holopainen et al  2017,""Holopainen, S., Junttila, S., & Kuokkala, J (2017). Indoeurópai jövevényszavak és a második szótagi labiális magánhangzók fejlődése az uráli nyelvekben. in T Forgács, M., Németh & B Sinkovics (eds), A nyelvtörténeti kutatások újabb eredményei IX. University of Szeged, Szeged, pp. 109-136. A nyelvtörténeti kutatások újabb ered"
"Häkkinen 2009,""Häkkinen, J. P. (2009). Kantauralin ajoitus ja paikannus perustelut puntarissa. Suomalais-Ugrilaisen Seuran Aikakauskirja 92, (pp. 9–56). Helsinki: Suomalais-Ugrilainen Seura."",,Häkkinen2009                                                                                                                                                           "
"InkmSk,""Nirvi, R. E. (ed.) (1971). Inkeroismurteiden sanakirja. Lexica societatis Fenno-ugricae XVIII. Helsinki: Suomalais-Ugrilainen Seura."",,InkmSk                                                                                                                                                                                                                   "
"Isanbaev 1994,""Isanbaev, N. I. (1994). Marijsko-tjurkskie jazykovye kontakty: 2, Slovar' tatarskih i baškirskih zaimstvovanij. Joškar-Ola: Naučnyj centr Finno-Ugrovedenija."",,Isanbaev1994                                                                                                                                                                            "
"Itkonen 1958,""Itkonen, T. I. (1958). Über die skandinavischen Lehnwörter im Kolta- und Kolalappischen. SUSA 60:5 pp. 1-21"",,Itkonen1958                                                                                                                                                                                                                                 "
"Itkonen 1958 B,""Itkonen, T. (1958). Koltan- ja kuolanlapin sanakirja = Wörterbuch des Kolta- und Kolalappischen. 1-2 . Suomalais-ugrilainen seura."",,Itkonen1958b                                                                                                                                                                                                       "
"Itkonen 1986,""Itkonen, E., Bartens, R., & Laitinen, L. (1986). Inarilappisches Wörterbuch. 1, A - K . Suomalais-ugrilainen seura."",,Itkonen1986                                                                                                                                                                                                                         "
"Joki 1973,""Joki, A. J. (1973). Uralier und Indogermanen. Die älteren Berührungen zwischen den uralischen und indogermanischen Sprachen. Suomalais-ugrilaisen seuran toimituksia 151. Helsinki."",,Joki1973                                                                                                                                                               "
"Junttila 2012,""Junttila, S. (2012). The prehistoric context of the oldest contacts between Baltic and Finnic languages. In Grünthal, R., and Kallio, P. (eds.). A Linguistic Map of Prehistoric Northern Europe. (pp. 261–296) Suomalais-ugrilainen seura, Helsinki."",,Junttila2012                                                                                     "
"Junttila 2015,""Junttila, S. (2015). Tiedon kumuloituminen ja trendit lainasanatutkimuksessa : kantasuomen balttilaislainojen tutkimushistoria. Helsingin yliopisto. Helsinki."",,Junttila2015                                                                                                                                                                            "
"Kalima 1911,""Kalima, J. (1911). Die russischen Lehnwörter im Syrjänischen . Finsk-ugriska sällskapet."",,Kalima1911                                                                                                                                                                                                                                                      "
"Kallio 2004,""Kallio, P. (2004) Tocharian loanwords in Samoyed? Etymologie, Entlehnungen und Entwicklungen. In Festschrift für Jorma Koivulehto zum 70. Geburtstag, pp. 129–137. Herausgegeben von Irma Hyvärinen, Petri Kallio und Jarmo Korhonen. Mémoires de la Société Néophilologique de Helsinki, LXIII. Helsinki."",,Kallio2004                                    "
"Kallio 2006,""Kallio, P. (2006). Suomen kantakielten absoluuttista kronologiaa. Virittäjä, 110 (pp.  2–25) Helsinki: Kotikielen seura."",,Kallio2006                                                                                                                                                                                                                      "
"Kálmán 1961,""Kálmán, B. (1961). Die russischen Lehnworter im Wogulischen. Budapest: Akademiai Kiado."",,Kálmán1961                                                                                                                                                                                                                                                       "
"Katz 2003,""Katz, H., Widmer, P., Widmer, A., & Klumpp, G. (2003). Studien zu den älteren indoiranischen Lehnwörtern in den uralischen Sprachen. Heidelberg: C. Winter."",,Katz2003                                                                                                                                                                                     "
"KESK,""Lytkin, V. I. & Guljaev, F. S. (1970). Kratkii etimologitšeskii slovar komi jazyka. Moskva: Nauka."",,KESK                                                                                                                                                                                                                                                         "
"Kniezsa 1974,""Kniezsa, I. (1974). A magyar nyelv szláv jövevényszavai (2. kiadás.). Budapest: Akadémiai Kiadó."",,Kniezsa1974                                                                                                                                                                                                                                            "
"Koivulehto 1971,""Koivulehto, J. (1971). Vanhimmista germaanis-suomalaisista lainakosketuksista. Sm. karsia ~ germ. *skardian [!]. In Holopainen, S., Kallio, P. & Saarikivi, J. (2016) Eds. Verba vagantur: Jorma Koivulehto in memoriam. Helsinki: Suomalais-ugrilainen seura."",,Koivulehto1971                                                                        "
"Koivulehto 1976,""Koivulehto, J. (1976). Vanhimmista germaanisista lainakosketuksista ja niiden ikäämisestä. Virittäjä 80. Helsinki: Kotikielen seura."",,Koivulehto1976                                                                                                                                                                                                  "
"Koivulehto 1981,""Koivulehto, J. (1981). Reflexe des Germ, /ē/ Im Finnischen und die Datierung Der Germanisch-Finnischen Lehnbeziehungen, Beiträge zur Geschichte der deutschen Sprache und Literatur, 103(Jahresband), 333-376. doi: https://doi.org/10.1515/bgsl.1981.1981.103.333"",,Koivulehto1981                                                                    "
"Koivulehto 1983,""Koivulehto, J. (1983). Suomalaisten maahanmuutto indoeurooppalaisten lainasanojen valossa. Journal de la Société Finno-ougrienne pp. 107- 132."",,Koivulehto1983                                                                                                                                                                                        "
"Koivulehto 1984,""Koivulehto, J. (1984).Itämerensuomalais-germaaniset kosketukset. In Gallén, J.(Ed.) Suomen väestön esihistorialliset juuret. Tvärminnen symposiumi 17.–19.1.1980 (pp. 191–205). Bidrag till kännedom av Finlands natur och folk utgivna av Finska Vetenskaps-Societeten 131. Helsinki"",,Koivulehto1984                                                 "
"Koivulehto 1985,""Koivulehto, J (1985). Lehnwörter im Bereich von ‘Korn’, ‘Finne’, ‘Flosse’. In Holopainen, S., Kallio, P., Saarikivi, J. (eds.) Verba vagantur: Jorma Koivulehto in memoriam. Helsinki: Suomalais-ugrilainen Seura."",,Koivulehto1985                                                                                                                    "
"Koivulehto 1988,""Koivulehto, J. (1988). Lapin ja itämerensuomen suhteesta: Ieur. -Tr-yhtymän korvautuminen lainoissa. (pp. 26-51). Virittäjä, 92(1). Helsinki: Kotikielen seura."",,Koivulehto1988                                                                                                                                                                       "
